id,motu,analysis,voucher,sequence,la_motu,blasting_family,blasting_subfamily,blasting_genus,percentage,bin,notes_on_host,notes,updated,error message
1350,MOTU0016,All_inga_trimmed_21bp,Nh_1305,Nh_1305_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0016""}"
1351,MOTU0186,All_inga_trimmed_21bp,Nh_1306,Nh_1306_coi,,Gracillaridae?,,,90,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAV4625,,"internal feeder, stem",2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0186""}"
1352,MOTU0052,All_inga_trimmed_21bp,Nh_1307,Nh_1307_coi,,Hesperiidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0052""}"
1353,MOTU0134,All_inga_trimmed_21bp,Nh_1308,Nh_1308_coi,,Tortricidae,Tortricinae,Anacrusis,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0134""}"
1354,MOTU0193,All_inga_trimmed_21bp,Nh_1309,Nh_1309_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0193""}"
1355,MOTU0012,All_inga_trimmed_21bp,Nh_1311,Nh_1311_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0012""}"
1356,MOTU0002,All_inga_trimmed_21bp,Nh_1312,Nh_1312_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0002""}"
1357,MOTU0074,All_inga_trimmed_21bp,Nh_1313,Nh_1313_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0074""}"
1358,MOTU0012,All_inga_trimmed_21bp,Nh_1314,Nh_1314_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0012""}"
1359,MOTU0032,All_inga_trimmed_21bp,Nh_1315,Nh_1315_coi,,Crambidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0032""}"
1360,MOTU0376,All_inga_trimmed_21bp,Nh_1316,Nh_1316_coi,,Lycaenidae,Techlinae,,95,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAJ4226,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0376""}"
1361,MOTU0006,All_inga_trimmed_21bp,Nh_1317,Nh_1317_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0006""}"
1362,MOTU0016,All_inga_trimmed_21bp,Nh_1318,Nh_1318_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0016""}"
1363,MOTU0049,All_inga_trimmed_21bp,Nh_1321,Nh_1321_coi,,Riodinidae,Riodininae,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0049""}"
1364,MOTU0002,All_inga_trimmed_21bp,Nh_1322,Nh_1322_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0002""}"
1365,MOTU0267,All_inga_trimmed_21bp,Nh_1323,Nh_1323_coi,,Crambidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0267""}"
1366,MOTU0267,All_inga_trimmed_21bp,Nh_1324,Nh_1324_coi,,Crambidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0267""}"
1367,MOTU0205,All_inga_trimmed_21bp,Nh_1325,Nh_1325_coi,,Elachistidae,,,95,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:ACE9498,"I. oerstediana, Costa Rica",,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0205""}"
1368,MOTU0049,All_inga_trimmed_21bp,Nh_1327,Nh_1327_coi,,Riodinidae,Riodininae,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0049""}"
1369,MOTU0050,All_inga_trimmed_21bp,Nh_1329,Nh_1329_coi,,Hesperiidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0050""}"
1370,MOTU0205,All_inga_trimmed_21bp,Nh_1330,Nh_1330_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0205""}"
1371,MOTU0035,All_inga_trimmed_21bp,Nh_1332,Nh_1332_coi,,Hesperiidae,Eudaminae,Telemiades,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0035""}"
1372,MOTU0025,All_inga_trimmed_21bp,Nh_1334,Nh_1334_coi,,Erebidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0025""}"
1373,MOTU0267,All_inga_trimmed_21bp,Nh_1335,Nh_1335_coi,,Crambidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0267""}"
1374,MOTU0136,All_inga_trimmed_21bp,Nh_1336,Nh_1336_coi,,Erebidae,Arctiinae,Autochloris,95,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAV0442,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0136""}"
1375,MOTU0006,All_inga_trimmed_21bp,Nh_1337,Nh_1337_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0006""}"
1376,MOTU0054,All_inga_trimmed_21bp,Nh_1338,Nh_1338_coi,,Bombycidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0054""}"
1377,MOTU0168,All_inga_trimmed_21bp,Nh_1339,Nh_1339_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0168""}"
1378,MOTU0173,All_inga_trimmed_21bp,Nh_1340,Nh_1340_coi,,Crambidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0173""}"
1379,MOTU0033,All_inga_trimmed_21bp,Nh_1341,Nh_1341_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0033""}"
1380,MOTU0084,All_inga_trimmed_21bp,Nh_1342,Nh_1342_coi,,Riodinidae,Riodininae,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0084""}"
1381,MOTU0006,All_inga_trimmed_21bp,Nh_1343,Nh_1343_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0006""}"
1382,MOTU0267,All_inga_trimmed_21bp,Nh_1345,Nh_1345_coi,,Crambidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0267""}"
1383,MOTU0050,All_inga_trimmed_21bp,Nh_1348,Nh_1348_coi,,Hesperiidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0050""}"
1384,MOTU0289,All_inga_trimmed_21bp,Nh_1349,Nh_1349_coi,,Erebidae,Arctiinae,Leucotmemis,100,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAM8549,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0289""}"
1385,MOTU0139,All_inga_trimmed_21bp,Nh_1351,Nh_1351_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0139""}"
1386,MOTU0084,All_inga_trimmed_21bp,Nh_1352,Nh_1352_coi,,Riodinidae,Riodininae,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0084""}"
1387,MOTU0139,All_inga_trimmed_21bp,Nh_1354,Nh_1354_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0139""}"
1388,MOTU0009,All_inga_trimmed_21bp,Nh_1356,Nh_1356_coi,,Lycaenidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0009""}"
1389,MOTU0267,All_inga_trimmed_21bp,Nh_1359,Nh_1359_coi,,Crambidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0267""}"
1390,MOTU0035,All_inga_trimmed_21bp,Nh_1360,Nh_1360_coi,,Hesperiidae,Eudaminae,Telemiades,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0035""}"
1391,MOTU0053,All_inga_trimmed_21bp,Nh_1361,Nh_1361_coi,,Bombycidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0053""}"
1392,MOTU0025,All_inga_trimmed_21bp,Nh_1362,Nh_1362_coi,,Erebidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0025""}"
1393,MOTU0060,All_inga_trimmed_21bp,Nh_1363,Nh_1363_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0060""}"
1394,MOTU0150,All_inga_trimmed_21bp,Nh_1364,Nh_1364_coi,,Erebidae,Carpinae,Ypsora selenodes,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0150""}"
1395,MOTU0008,All_inga_trimmed_21bp,Nh_1366,Nh_1366_coi,,Erebidae,Herminiinae,,91,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAD0525,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0008""}"
1396,MOTU0073,All_inga_trimmed_21bp,Nh_1367,Nh_1367_coi,,Erebidae,Erebinae,Coenipeta,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0073""}"
1397,MOTU0060,All_inga_trimmed_21bp,Nh_1368,Nh_1368_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0060""}"
1398,MOTU0060,All_inga_trimmed_21bp,Nh_1369,Nh_1369_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0060""}"
1399,MOTU0139,All_inga_trimmed_21bp,Nh_1370,Nh_1370_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0139""}"
1400,MOTU0168,All_inga_trimmed_21bp,Nh_1371,Nh_1371_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0168""}"
1401,MOTU0267,All_inga_trimmed_21bp,Nh_1372,Nh_1372_coi,,Crambidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0267""}"
1402,MOTU0028,All_inga_trimmed_21bp,Nh_1373,Nh_1373_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0028""}"
1403,MOTU0134,All_inga_trimmed_21bp,Nh_1374,Nh_1374_coi,,Tortricidae,Tortricinae,Anacrusis,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0134""}"
1404,MOTU0002,All_inga_trimmed_21bp,Nh_1377,Nh_1377_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0002""}"
1405,MOTU0178,All_inga_trimmed_21bp,Nh_1378,Nh_1378_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0178""}"
1406,MOTU0139,All_inga_trimmed_21bp,Nh_1379,Nh_1379_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0139""}"
1407,MOTU0004,All_inga_trimmed_21bp,Nh_138,Nh_138_coi,,Erebidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0004""}"
1408,MOTU0060,All_inga_trimmed_21bp,Nh_1381,Nh_1381_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0060""}"
1409,MOTU0075,All_inga_trimmed_21bp,Nh_1382,Nh_1382_coi,,Gracillaridae,,Eucosmophora,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0075""}"
1410,MOTU0148,All_inga_trimmed_21bp,Nh_1383,Nh_1383_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0148""}"
1411,MOTU0025,All_inga_trimmed_21bp,Nh_1384,Nh_1384_coi,,Erebidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0025""}"
1412,MOTU0073,All_inga_trimmed_21bp,Nh_1385,Nh_1385_coi,,Erebidae,Erebinae,Coenipeta,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0073""}"
1413,MOTU0111,All_inga_trimmed_21bp,Nh_1388,Nh_1388_coi,,Hesperiidae,Eudaminae,Astraptes audax,98,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAA5249,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0111""}"
1414,MOTU0292,All_inga_trimmed_21bp,Nh_1389,Nh_1389_coi,,Elachistidae,Stenomatinae,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0292""}"
1415,MOTU0002,All_inga_trimmed_21bp,Nh_1390,Nh_1390_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0002""}"
1416,MOTU0012,All_inga_trimmed_21bp,Nh_1391,Nh_1391_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0012""}"
1417,MOTU0012,All_inga_trimmed_21bp,Nh_1393,Nh_1393_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0012""}"
1418,MOTU0134,All_inga_trimmed_21bp,Nh_1398,Nh_1398_coi,,Tortricidae,Tortricinae,Anacrusis,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0134""}"
1419,MOTU0025,All_inga_trimmed_21bp,Nh_1399,Nh_1399_coi,,Erebidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0025""}"
1420,MOTU0016,All_inga_trimmed_21bp,Nh_1400,Nh_1400_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0016""}"
1421,MOTU0060,All_inga_trimmed_21bp,Nh_1403,Nh_1403_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0060""}"
1422,MOTU0006,All_inga_trimmed_21bp,Nh_1404,Nh_1404_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0006""}"
1423,MOTU0006,All_inga_trimmed_21bp,Nh_1405,Nh_1405_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0006""}"
1424,MOTU0046,All_inga_trimmed_21bp,Nh_1407,Nh_1407_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0046""}"
1425,MOTU0193,All_inga_trimmed_21bp,Nh_1408,Nh_1408_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0193""}"
1426,MOTU0081,All_inga_trimmed_21bp,Nh_1410,Nh_1410_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0081""}"
1427,MOTU0193,All_inga_trimmed_21bp,Nh_1411,Nh_1411_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0193""}"
1428,MOTU0016,All_inga_trimmed_21bp,Nh_1414,Nh_1414_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0016""}"
1429,MOTU0044,All_inga_trimmed_21bp,Nh_1418,Nh_1418_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0044""}"
1430,MOTU0223,All_inga_trimmed_21bp,Nh_1419,Nh_1419_coi,,Pieridae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0223""}"
1431,MOTU0134,All_inga_trimmed_21bp,Nh_1420,Nh_1420_coi,,Tortricidae,Tortricinae,Anacrusis,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0134""}"
1432,MOTU0043,All_inga_trimmed_21bp,Nh_1421,Nh_1421_coi,,Tortricidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0043""}"
1433,MOTU0139,All_inga_trimmed_21bp,Nh_1423,Nh_1423_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0139""}"
1434,MOTU0084,All_inga_trimmed_21bp,Nh_1425,Nh_1425_coi,,Riodinidae,Riodininae,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0084""}"
1435,MOTU0046,All_inga_trimmed_21bp,Nh_1426,Nh_1426_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0046""}"
1436,MOTU0074,All_inga_trimmed_21bp,Nh_1429,Nh_1429_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0074""}"
1437,MOTU0002,All_inga_trimmed_21bp,Nh_143,Nh_143_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0002""}"
1438,MOTU0074,All_inga_trimmed_21bp,Nh_1431,Nh_1431_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0074""}"
1439,MOTU0075,All_inga_trimmed_21bp,Nh_1435,Nh_1435_coi,,Gracillaridae,,Eucosmophora,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0075""}"
1440,MOTU0168,All_inga_trimmed_21bp,Nh_1439,Nh_1439_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0168""}"
1441,MOTU0054,All_inga_trimmed_21bp,Nh_1440,Nh_1440_coi,,Bombycidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0054""}"
1442,MOTU0006,All_inga_trimmed_21bp,Nh_1441,Nh_1441_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0006""}"
1443,MOTU0016,All_inga_trimmed_21bp,Nh_1443,Nh_1443_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:06+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0016""}"
1444,MOTU0139,All_inga_trimmed_21bp,Nh_1444,Nh_1444_coi,,Gracillaridae,,,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0139""}"
1445,MOTU0020,All_inga_trimmed_21bp,Nh_1446,Nh_1446_coi,,Lycaenidae,,,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0020""}"
1446,MOTU0073,All_inga_trimmed_21bp,Nh_1447,Nh_1447_coi,,Erebidae,Erebinae,Coenipeta,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0073""}"
1447,MOTU0136,All_inga_trimmed_21bp,Nh_1448,Nh_1448_coi,,Erebidae,Arctiinae,Autochloris,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0136""}"
1448,MOTU0084,All_inga_trimmed_21bp,Nh_145,Nh_145_coi,,Riodinidae,Riodininae,,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0084""}"
1449,MOTU0012,All_inga_trimmed_21bp,Nh_1451,Nh_1451_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0012""}"
1450,MOTU0043,All_inga_trimmed_21bp,Nh_1452,Nh_1452_coi,,Tortricidae,,,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0043""}"
1451,MOTU0012,All_inga_trimmed_21bp,Nh_1453,Nh_1453_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0012""}"
1452,MOTU0060,All_inga_trimmed_21bp,Nh_1454,Nh_1454_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0060""}"
1453,MOTU0014,All_inga_trimmed_21bp,Nh_1455,Nh_1455_coi,,Riodinidae,Riodininae,,92,http://bins.boldsystems.org/index.php/Public_BarcodeCluster?clusteruri=BOLD:AAB4333,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0014""}"
1454,MOTU0012,All_inga_trimmed_21bp,Nh_1458,Nh_1458_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0012""}"
1455,MOTU0153,All_inga_trimmed_21bp,Nh_146,Nh_146_coi,,Geometridae,,,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0153""}"
1456,MOTU0012,All_inga_trimmed_21bp,Nh_1460,Nh_1460_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0012""}"
1457,MOTU0012,All_inga_trimmed_21bp,Nh_1461,Nh_1461_coi,,Elachistidae,,,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0012""}"
1458,MOTU0032,All_inga_trimmed_21bp,Nh_1463,Nh_1463_coi,,Crambidae,,,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0032""}"
1459,MOTU0074,All_inga_trimmed_21bp,Nh_1464,Nh_1464_coi,,Riodinidae,,,0,,,,2015-07-15 16:17:07+00:00,"HerbivoreCollection could not be found matching {""motu__iexact"": ""MOTU0074""}"
