id,year,month,day,plant_field,orig_id,species_code,evm,exp_min,exp_max,field_efn,field_ants,ants_efn,ant_collection_field,total_herb,a_herbivore_species_code,a_herbivores,b_herbivore_species_code,b_herbivores,c_herbivore_species_code,c_herbivores,d_herbivore_collection_field,d_herbivores,d_herbivores_total,d_family_field,e_herbivore_collection_field,e_herbivores,e_herbivores_total,e_family_field,f_herbivore_collection_field,f_herbivores,f_herbivores_total,f_family_field,g_herbivore_collection_field,g_herbivores,g_herbivores_total,g_family_field,h_herbivore_collection_field,h_herbivores,h_herbivores_total,h_family_field,i_herbivore_collection_field,i_herbivores,i_herbivores_total,i_family_field,j_herbivore_collection_field,j_herbivores,j_herbivores_total_observe,j_family_field,k_herbivore_collection_field,k_herbivores,k_herbivores_total_observe,k_family_field,l_herbivore_collection_field,l_herbivores,l_herbivores_total_observe,l_family_field,m_herbivore_collection_field,m_herbivores,m_herbivores_total_observe,m_family_field,n_herbivore_collection_field,n_herbivores,n_herbivores_total_observe,n_family_field,o_herbivore_collection_field,o_herbivores,o_herbivores_total_observe,o_family_field,p_herbivore_collection_field,p_herbivores,p_herbivores_total_observe,p_family_field,q_herbivore_collection_field,q_herbivores,q_herbivores_total_observe,q_family_field,r_herbivore_collection_field,r_herbivores,r_herbivores_total_observe,r_family_field,s_herbivore_collection_field,s_herbivores,s_herbivores_total_observe,s_family_field,t_herbivore_collection_field,t_herbivores,t_herbivores_total_observe,t_family_field,u_herbivore_collection_field,u_herbivores,u_herbivores_total_observe,u_family_field,v_herbivore_collection_field,v_herbivores,v_herbivores_total_observe,v_family_field,w_herbivore_collection_field,w_herbivores,w_herbivores_total_observe,w_family_field,x_herbivore_collection_field,x_herbivores,x_herbivores_total_observe,x_family_field,y_herbivore_collection_field,y_herbivores,y_herbivores_total_observe,y_family_field,z_herbivore_collection_field,z_herbivores,z_herbivores_total_observe,z_family_field,aa_herbivore_collection_field,aa_herbivores,aa_herbivores_total_observe,aa_family_field,ab_herbivore_collection_field,ab_herbivores,ab_herbivores_total_observe,ab_family_field,ac_herbivore_collection_field,ac_herbivores,ac_herbivores_total_observe,ac_family_field,ad_herbivore_collection_field,ad_herbivores,ad_herbivores_total_observe,ad_family_field,ae_herbivore_collection_field,ae_herbivores,ae_herbivores_total_observe,ae_family_field,af_herbivor_collection_field,af_herbivores_total_observe,af_family_field,af_herbivores,ag_herbivore_collection_field,ag_herbivores,ag_herbivores_total_observe,ag_family_field,ah_herbivore_collection_field,ah_herbivores,ah_herbivores_total_observe,ah_family_field,notes1,notes2,notes3,notes4,notes5,notes6,notes7,notes8,updated,error message
23428,2010,Aug,20,120,59,LA59,E,,,0,0,3.00000000,120,1,,0,,0,,,LA2010_9_1,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_9_1""}"
23430,2010,Aug,20,122,60,LA60,E,,,0,0,2.00000000,122,1,,0,,0,,,LA2010_9_1,2,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_9_1""}"
23433,2010,Aug,20,125,60,LA63,E,,,0,0,1.00000000,125,4,,0,,0,,,LA2010_125_1,1,0,,LA2010_125_2,1,0,,LA2010_125_3,1,0,,LA2010_125_4,1,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,,,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_125_1""}"
23436,2010,Aug,21,128,1,LA1,E,,,0,0,1.00000000,128,2,,0,,0,,,LA2010_128_1,1,0,,LA2010_128_2,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_128_1""}"
23442,2010,Aug,21,134,46,LA46,E,,,0,0,10.00000000,134,1,,0,,0,,,LA2010_9_1,3,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_9_1""}"
23443,2010,Aug,21,135,46,LA46,E,,,0,0,0E-8,,2,,0,,0,,,LA2010_135_1,1,0,,LA2010_135_2,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_135_1""}"
23445,2010,Aug,21,137,59,LA59,E,,,0,0,0E-8,,1,,0,,0,,,LA2010_9_1,2,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_9_1""}"
23454,2010,Aug,23,146,8,LA8,E,,,0,0,1.00000000,146,3,,0,,0,,,LA2010_146_1,1,0,,LA2010_146_2,1,0,,LA2010_146_3,1,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_146_2""}"
23549,2010,Aug,24,157,10,LA10,E,,,0,0,2.00000000,157,3,,0,,0,,,LA2010_157_1,1,0,,LA2010_157_2,1,0,,LA2010_157_3,8,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_157_1""}"
23564,2010,Aug,27,172,13,LA13,E,,,0,0,0E-8,,2,,0,,0,,,LA2010_172_1,1,0,,LA2010_172_2,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_172_1""}"
23567,2010,Aug,27,175,35,LA35,E,,,0,0,1.00000000,175,1,,0,,0,,,LA2010_175,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_175""}"
23569,2010,Aug,27,177,3,LA3,E,,,0,0,1.00000000,177,1,,0,,0,,,LA2010_177,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_177""}"
23578,2010,Aug,28,186,60,LA60,E,,,0,0,3.00000000,186,3,,0,,0,,,LA2010_186,1,0,,LA2010_186_1,2,0,,LA2010_186_2,2,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_186""}"
23579,2010,Aug,28,187,8,LA8,E,,,0,0,1.00000000,187,2,,0,,0,,,LA2010_146_2,1,0,,LA2010_187,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_146_2""}"
23581,2010,Aug,28,189,13,LA13,E,,,0,0,0E-8,,3,,0,,0,,,LA2010_189_1,1,0,,LA2010_189_2,1,0,,LA2010_9_1,1,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_9_1""}"
23582,2010,Aug,28,190,10,LA10,E,,,0,0,3.00000000,190,1,,0,,0,,,LA2010_190,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:48+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_190""}"
23585,2010,Sep,1,193,7,LA7,E,,,0,0,3.00000000,193,1,,0,,0,,,LA2010_119,2,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:48+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_119""}"
23592,2010,Sep,1,200,35,LA35,E,,,0,0,2.00000000,200,1,,0,,0,,,LA2010_200,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:48+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_200""}"
23593,2010,Sep,1,201,3,LA3,E,,,0,0,1.00000000,201,1,,0,,0,,,LA2010_201,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_201""}"
23595,2010,Sep,1,203,26,LA26,E,,,0,0,1.00000000,,1,,0,,0,,,LA2010_203,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_203""}"
23600,2010,Sep,2,208,61,LA61,E,,,0,0,1.00000000,208,1,,0,,0,,,LA2010_208,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_208""}"
23601,2010,Sep,2,209,23,LA23,E,,,0,0,1.00000000,209,3,,0,,0,,,LA2010_209_1,1,0,,LA2010_209_2,1,0,,LA2010_209_3,1,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_209_3""}"
23605,2010,Sep,2,213,46,LA46,E,,,0,0,1.00000000,,4,,0,,0,,,LA2010_213_1,1,0,,LA2010_213_2,1,0,,LA2010_213_4,1,0,,LA2010_213_5,1,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_213_1""}"
23607,2010,Sep,3,215,17,LA17,E,,,0,0,1.00000000,215,2,,0,,0,,,LA2010_215_1,1,0,,LA2010_215_2,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_215_1""}"
23609,2010,Sep,3,217,22,LA22,E,,,0,0,1.00000000,217,2,,0,,0,,,LA2010_217,1,0,,LA2010_200,3,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_200""}"
23611,2010,Sep,3,219,49,LA49,E,,,0,0,1.00000000,219,1,,0,,0,,,LA2010_186,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_186""}"
23612,2010,Sep,3,220,59,LA59,E,,,0,0,2.00000000,220,2,,0,,0,,,LA2010_186,3,0,,LA2010_220,1,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_186""}"
23617,2010,Sep,5,225,33,LA33,E,,,0,0,1.00000000,3,3,,0,,0,,,LA2010_225_1,1,0,,LA2010_225_2,1,0,,LA2010_186,1,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_225_2""}"
23621,2010,Sep,5,229,33,LA33,E,,,0,0,3.00000000,5,5,,0,,0,,,LA2010_229_1,7,0,,LA2010_229_2,7,0,,LA2010_229_3,7,0,,LA2010_229_4,7,0,,LA2010_229_5,7,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:53+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_229_1""}"
23626,2010,Sep,5,234,22,LA22,E,,,0,0,1.00000000,1,1,,0,,0,,,LA2010_172_2,2,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:48+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_172_2""}"
23627,2010,Sep,5,235,13,LA13,E,,,0,0,3.00000000,1,1,,0,,0,,,LA2010_135_1,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_135_1""}"
23631,2010,Sep,6,239,56,LA56,E,,,0,0,2.00000000,3,3,,0,,0,,,LA2010_175,1,0,,LA2010_239_1,1,0,,LA2010_239_2,1,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_175""}"
23633,2010,Sep,6,241,33,LA33,E,,,0,0,0E-8,,1,,0,,0,,,LA2010_229_1,16,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_229_1""}"
23635,2010,Sep,6,243,22,LA22,E,,,0,0,1.00000000,3,3,,0,,0,,,LA2010_243_1,1,0,,LA2010_243_2,1,0,,LA2010_n,1,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_n""}"
23644,2010,Sep,7,252,12,LA12,E,,,0,0,1.00000000,252,1,,0,,0,,,LA2010_252,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:49+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_252""}"
23645,2010,Sep,7,253,12,LA12,E,,,0,0,1.00000000,253,1,,0,,0,,,LA2010_252,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_252""}"
23648,2010,Sep,10,256,9,LA9,E,,,0,0,1.00000000,256,1,,0,,0,,,LA2010_215_1,11,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:49+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_215_1""}"
23649,2010,Sep,10,257,30,LA23,E,,,0,0,1.00000000,257,1,,0,,0,,,LA2010_213_1,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_213_1""}"
23654,2010,Sep,10,262,13,LA13,E,,,0,0,1.00000000,262,3,,0,,0,,,LA2010_172_2,3,0,,LA2010_262_1,2,0,,LA2010_262_2,1,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-10-13 10:30:54+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_172_2""}"
23655,2010,Sep,10,263,33,LA33,E,,,0,0,0E-8,,1,,0,,0,,,LA2010_186,1,0,,,,0,,,,0,,,,0,,,0,0,,,0,,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,,0,,0,0,,,0,0,,,"
",,,,,,,2015-07-28 16:00:49+00:00,"Multiple HerbivoreCollection objects returned matching {""collection_number"": ""LA2010_186""}"
